,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
326,-122.19,37.73,45.0,1528,291,801,287,12625.0,84700.0,NEAR BAY
327,-122.18,37.73,42.0,909,215,646,198,29063.0,80000.0,NEAR BAY
328,-122.18,37.73,43.0,1391,293,855,285,25192.0,76400.0,NEAR BAY
329,-122.18,37.73,44.0,548,119,435,136,21111.0,79700.0,NEAR BAY
330,-122.18,37.73,42.0,4074,874,2736,780,24550.0,82400.0,NEAR BAY
331,-122.17,37.74,41.0,1613,445,1481,414,24028.0,97700.0,NEAR BAY
332,-122.17,37.74,47.0,463,134,327,137,21500.0,97200.0,NEAR BAY
333,-122.17,37.74,43.0,818,193,494,179,24775.999999999996,101600.0,NEAR BAY
334,-122.17,37.73,43.0,1473,371,1231,341,21587.0,86500.0,NEAR BAY
335,-122.18,37.74,35.0,504,126,323,109,18438.0,90500.0,NEAR BAY
336,-122.17,37.74,46.0,1026,226,749,225,30298.0,107600.0,NEAR BAY
337,-122.17,37.74,46.0,769,183,693,178,22500.0,84200.0,NEAR BAY
338,-122.18,37.74,46.0,2103,391,1339,354,22467.0,88900.0,NEAR BAY
339,-122.18,37.75,45.0,330,76,282,80,40469.0,80700.0,NEAR BAY
340,-122.18,37.75,46.0,941,218,621,195,13250.0,87100.0,NEAR BAY
342,-122.18,37.75,45.0,990,261,901,260,21730.999999999996,82000.0,NEAR BAY
343,-122.19,37.75,36.0,1126,263,482,150,19167.0,82800.0,NEAR BAY
344,-122.18,37.75,43.0,1036,233,652,213,20690.0,84600.0,NEAR BAY
345,-122.18,37.75,36.0,1047,214,651,166,17120.0,82100.0,NEAR BAY
346,-122.17,37.76,33.0,1280,307,999,286,25625.0,89300.0,NEAR BAY
347,-122.17,37.75,43.0,1587,320,907,306,19821.0,98300.0,NEAR BAY
348,-122.17,37.75,41.0,1257,271,828,230,25043.000000000004,92300.0,NEAR BAY
349,-122.17,37.75,44.0,1218,248,763,254,23281.0,88800.0,NEAR BAY
350,-122.17,37.75,48.0,1751,390,935,349,14375.0,90000.0,NEAR BAY
351,-122.16,37.76,45.0,2299,514,1437,484,25122.0,95500.0,NEAR BAY
352,-122.16,37.75,38.0,2457,624,1516,482,15625.0,91700.0,NEAR BAY
353,-122.17,37.75,47.0,998,211,597,185,31587.0,100400.0,NEAR BAY
354,-122.17,37.76,40.0,1685,343,949,342,18426.0,94800.0,NEAR BAY
355,-122.16,37.76,46.0,1827,307,881,302,46696.0,164300.0,NEAR BAY
356,-122.16,37.76,36.0,2781,574,1438,519,24598.0,155500.0,NEAR BAY
357,-122.15,37.76,39.0,1823,286,763,270,60749.00000000001,196900.0,NEAR BAY
358,-122.14,37.77,27.0,2229,365,1297,355,48304.0,279100.0,NEAR BAY
359,-122.14,37.76,34.0,1513,231,545,211,55701.0,252800.0,NEAR BAY
360,-122.13,37.76,26.0,3266,491,1222,533,53700.0,275400.0,NEAR BAY
361,-122.12,37.75,33.0,1809,261,808,219,68600.0,250000.0,NEAR BAY
362,-122.12,37.75,28.0,794,111,329,109,76923.0,329800.0,NEAR BAY
363,-122.14,37.75,36.0,690,105,299,109,40313.0,195500.0,NEAR BAY
364,-122.14,37.75,33.0,1334,200,579,202,68323.0,255900.0,NEAR BAY
365,-122.13,37.75,30.0,414,54,137,50,49750.0,311100.0,NEAR BAY
366,-122.13,37.75,36.0,768,93,229,93,53602.0,330000.0,NEAR BAY
367,-122.13,37.74,41.0,4400,666,1476,648,50000.0,248900.0,NEAR BAY
368,-122.16,37.75,46.0,954,161,429,154,29250.0,142900.0,NEAR BAY
369,-122.15,37.75,40.0,1445,256,849,255,38913.0,126300.0,NEAR BAY
370,-122.15,37.75,44.0,1938,399,946,331,32250.0,135800.0,NEAR BAY
371,-122.15,37.74,41.0,856,178,571,191,31458.0,130600.0,NEAR BAY
372,-122.16,37.75,24.0,1790,454,1137,386,25370.0,107900.0,NEAR BAY
373,-122.16,37.75,44.0,617,131,378,135,25568.0,111100.0,NEAR BAY
374,-122.15,37.74,43.0,1383,275,853,272,35083.0,122000.0,NEAR BAY
375,-122.15,37.74,49.0,1325,277,764,282,33125.0,118000.0,NEAR BAY
376,-122.16,37.75,40.0,1227,294,928,261,18235.0,95200.0,NEAR BAY
377,-122.16,37.75,35.0,667,140,406,133,38047.0,94300.0,NEAR BAY
378,-122.17,37.74,34.0,1223,281,824,280,22917.0,92500.0,NEAR BAY
379,-122.17,37.75,37.0,1379,287,835,259,24962.0,91800.0,NEAR BAY
380,-122.16,37.74,43.0,1534,300,826,295,40416.99999999999,109400.0,NEAR BAY
381,-122.16,37.74,46.0,1029,181,567,211,34844.0,129500.0,NEAR BAY
382,-122.16,37.74,52.0,771,147,355,144,41458.00000000001,143400.0,NEAR BAY
383,-122.16,37.74,47.0,824,223,533,166,26250.0,98200.0,NEAR BAY
384,-122.16,37.74,44.0,1097,239,609,215,20227.0,103100.0,NEAR BAY
385,-122.29,37.9,49.0,1283,238,576,236,33333.0,276800.0,NEAR BAY
386,-122.29,37.9,52.0,1604,263,594,286,53380.0,270900.0,NEAR BAY
387,-122.29,37.89,52.0,2248,422,870,377,34732.0,246200.0,NEAR BAY
388,-122.3,37.9,38.0,2263,522,1027,509,35125.0,224200.0,NEAR BAY
389,-122.29,37.89,52.0,1571,349,693,326,31375.0,229100.0,NEAR BAY
390,-122.3,37.89,46.0,1520,402,815,375,28036.0,211600.0,NEAR BAY
391,-122.3,37.9,15.0,5083,1212,2420,1146,45824.0,256100.0,NEAR BAY
392,-122.3,37.89,36.0,1077,293,518,276,30208.0,206300.0,NEAR BAY
393,-122.3,37.89,52.0,1248,283,620,275,40875.0,221300.0,NEAR BAY
394,-122.33,37.89,42.0,1342,291,551,266,45268.0,207400.0,NEAR BAY
395,-122.34,37.88,37.0,3061,930,2556,924,17375.0,350000.0,NEAR BAY
396,-122.29,37.89,52.0,3171,698,1498,696,31795.0,218200.0,NEAR BAY
397,-122.29,37.88,50.0,1211,261,523,227,38672.0,216700.0,NEAR BAY
398,-122.29,37.89,52.0,979,175,374,153,51675.00000000001,270600.0,NEAR BAY
399,-122.29,37.89,52.0,2269,380,1004,371,51696.0,261400.0,NEAR BAY
400,-122.28,37.88,52.0,1844,332,769,334,42614.0,261300.0,NEAR BAY
401,-122.29,37.89,52.0,2178,421,940,423,50551.00000000001,232200.0,NEAR BAY
402,-122.27,37.9,42.0,1650,274,645,256,56228.0,375400.0,NEAR BAY
403,-122.26,37.9,52.0,1927,279,705,288,78864.0,357300.0,NEAR BAY
404,-122.27,37.9,52.0,2079,273,684,275,79556.0,374400.0,NEAR BAY
405,-122.27,37.9,52.0,1803,240,572,236,61740.00000000001,358800.0,NEAR BAY
406,-122.27,37.9,52.0,2041,270,671,253,69414.0,417500.0,NEAR BAY
407,-122.27,37.89,52.0,3046,373,975,365,88341.99999999999,430500.0,NEAR BAY
408,-122.28,37.9,52.0,2318,328,779,312,71754.0,362900.0,NEAR BAY
409,-122.28,37.9,52.0,2003,250,658,244,100825.0,397000.0,NEAR BAY
410,-122.28,37.9,52.0,2261,328,819,335,49083.0,346800.0,NEAR BAY
411,-122.28,37.89,52.0,1225,169,412,168,57912.0,327100.0,NEAR BAY
412,-122.28,37.89,52.0,2315,408,835,369,45893.0,290100.0,NEAR BAY
413,-122.28,37.89,52.0,2070,329,722,306,54170.99999999999,292000.0,NEAR BAY
414,-122.28,37.89,52.0,2616,473,1085,487,41250.0,270900.0,NEAR BAY
415,-122.27,37.89,52.0,2640,366,973,355,72660.0,371100.0,NEAR BAY
416,-122.27,37.89,52.0,1978,293,723,272,53989.0,335600.0,NEAR BAY
417,-122.26,37.9,37.0,2220,335,903,362,78336.0,371300.0,NEAR BAY
418,-122.25,37.89,41.0,1125,195,356,181,61593.0,344000.0,NEAR BAY
419,-122.26,37.89,52.0,3078,494,1005,462,63810.0,342200.0,NEAR BAY
420,-122.26,37.89,52.0,3706,531,1205,504,66828.0,370900.0,NEAR BAY
421,-122.25,37.89,37.0,3000,457,987,450,75385.0,350000.0,NEAR BAY
422,-122.25,37.89,42.0,2863,460,1031,448,67138.0,368600.0,NEAR BAY
423,-122.26,37.88,52.0,2551,417,894,404,62425.0,391800.0,NEAR BAY
424,-122.26,37.88,52.0,2255,410,823,377,57979.0,415300.0,NEAR BAY
425,-122.27,37.88,52.0,3360,648,1232,621,42813.0,284900.0,NEAR BAY
426,-122.27,37.88,52.0,1693,391,669,367,35417.0,287500.0,NEAR BAY
427,-122.27,37.88,44.0,2252,592,989,550,30132.0,272900.0,NEAR BAY
428,-122.28,37.88,52.0,2495,491,1058,464,41429.0,259600.0,NEAR BAY
429,-122.28,37.88,52.0,1193,200,506,207,41912.0,254500.0,NEAR BAY
430,-122.28,37.88,52.0,1172,215,489,218,39167.0,235600.0,NEAR BAY
431,-122.29,37.88,52.0,2159,424,824,388,38897.0,218400.0,NEAR BAY
432,-122.29,37.88,48.0,2365,490,1034,475,31065.0,229200.0,NEAR BAY
433,-122.29,37.88,46.0,1895,442,920,425,29926.0,192100.0,NEAR BAY
434,-122.29,37.88,52.0,1650,395,841,380,35560.0,179300.0,NEAR BAY
435,-122.3,37.88,45.0,453,146,749,137,14750.0,187500.0,NEAR BAY
436,-122.3,37.88,52.0,409,97,208,98,16971.0,138800.0,NEAR BAY
437,-122.3,37.87,10.0,503,118,228,100,21705.0,150000.0,NEAR BAY
438,-122.3,37.86,50.0,499,127,287,128,27500.0,140600.0,NEAR BAY
439,-122.29,37.85,52.0,477,119,218,106,25682.0,120000.0,NEAR BAY
440,-122.3,37.88,46.0,1647,376,854,355,29000.0,144800.0,NEAR BAY
441,-122.3,37.87,52.0,3123,749,1695,684,22208.0,144800.0,NEAR BAY
442,-122.28,37.88,52.0,957,188,403,172,32344.0,245500.0,NEAR BAY
443,-122.28,37.87,52.0,589,132,288,131,35156.0,200000.0,NEAR BAY
444,-122.28,37.87,49.0,2026,548,963,521,19805.0,173700.0,NEAR BAY
445,-122.29,37.87,50.0,1829,536,1129,516,26684.0,185600.0,NEAR BAY
446,-122.29,37.87,52.0,895,198,386,204,38750.0,182600.0,NEAR BAY
447,-122.28,37.88,52.0,1909,416,811,406,30059.999999999996,227900.0,NEAR BAY
448,-122.28,37.87,46.0,3022,696,1293,675,25430.0,220700.0,NEAR BAY
449,-122.28,37.87,46.0,1777,446,805,431,28676.0,212000.0,NEAR BAY
450,-122.27,37.88,52.0,2803,930,1372,876,21907.0,271400.0,NEAR BAY
451,-122.27,37.87,30.0,1465,439,862,425,17778.0,268800.0,NEAR BAY
452,-122.27,37.88,37.0,2619,682,1152,616,25200.0,277800.0,NEAR BAY
453,-122.26,37.88,52.0,1149,255,483,249,42788.00000000001,332500.0,NEAR BAY
454,-122.26,37.88,52.0,2363,604,1558,573,29440.0,338900.0,NEAR BAY
455,-122.26,37.88,52.0,2604,837,1798,769,17250.0,287500.0,NEAR BAY
456,-122.25,37.87,41.0,685,141,266,123,52289.0,384600.0,NEAR BAY
457,-122.25,37.87,42.0,1756,465,2184,422,25562.0,371400.0,NEAR BAY
458,-122.25,37.87,52.0,1204,460,2016,477,9490.0,350000.0,NEAR BAY
459,-122.25,37.87,52.0,609,236,1349,250,11696.0,500001.0,NEAR BAY
460,-122.26,37.87,52.0,1087,371,3337,350,14012.0,175000.0,NEAR BAY
461,-122.26,37.87,52.0,2773,998,1721,949,11859.0,241700.0,NEAR BAY
462,-122.27,37.87,35.0,3218,1108,1675,1000,17464.0,216700.0,NEAR BAY
463,-122.27,37.87,49.0,1350,368,707,350,28846.0,211300.0,NEAR BAY
464,-122.27,37.87,52.0,3084,698,1424,694,27372.0,210200.0,NEAR BAY
465,-122.28,37.86,52.0,938,195,393,189,38594.0,196400.0,NEAR BAY
466,-122.28,37.87,52.0,1813,353,828,339,35625.0,191700.0,NEAR BAY
467,-122.28,37.87,52.0,1233,300,571,292,22788.0,182300.0,NEAR BAY
468,-122.29,37.87,44.0,2539,755,1382,713,25370.0,175000.0,NEAR BAY
469,-122.29,37.87,46.0,1267,324,792,321,25250.0,165900.0,NEAR BAY
470,-122.29,37.86,52.0,1665,404,815,372,19946.0,156900.0,NEAR BAY
471,-122.28,37.86,52.0,1659,367,788,346,28214.0,164300.0,NEAR BAY
472,-122.29,37.87,52.0,2225,460,1145,430,26165.0,150000.0,NEAR BAY
473,-122.29,37.86,50.0,2485,607,1354,563,19483.0,150500.0,NEAR BAY
474,-122.28,37.86,52.0,2031,450,958,445,19327.0,169900.0,NEAR BAY
475,-122.28,37.86,49.0,2932,668,1361,608,19798.0,147400.0,NEAR BAY
476,-122.28,37.85,52.0,2246,472,1005,449,24167.0,152700.0,NEAR BAY
477,-122.27,37.86,49.0,2052,435,924,414,25417.0,182700.0,NEAR BAY
478,-122.28,37.86,52.0,1999,417,780,358,33906.0,179300.0,NEAR BAY
479,-122.28,37.86,52.0,3007,691,1582,636,25652.0,157700.0,NEAR BAY
480,-122.28,37.86,41.0,2214,550,1213,568,22845.0,153100.0,NEAR BAY
481,-122.27,37.86,52.0,1088,305,486,267,26071.0,250000.0,NEAR BAY
482,-122.27,37.86,52.0,834,186,494,175,31500.0,206300.0,NEAR BAY
483,-122.27,37.86,52.0,1769,372,849,365,26913.999999999996,218800.0,NEAR BAY
484,-122.27,37.86,52.0,2307,583,1127,548,18447.0,198200.0,NEAR BAY
485,-122.26,37.86,35.0,5161,1744,3276,1742,16307.0,253600.0,NEAR BAY
486,-122.26,37.86,52.0,3497,832,1493,794,29044.0,257400.0,NEAR BAY
487,-122.26,37.86,52.0,3774,744,1461,679,29405.0,289500.0,NEAR BAY
488,-122.26,37.86,52.0,2888,604,1253,538,33893.0,241700.0,NEAR BAY
489,-122.25,37.86,48.0,2153,517,1656,459,30417.0,489600.0,NEAR BAY
490,-122.25,37.86,52.0,1389,191,514,202,70897.0,446200.0,NEAR BAY
491,-122.25,37.86,52.0,1709,318,719,295,50462.99999999999,456300.0,NEAR BAY
492,-122.25,37.86,52.0,1587,444,878,449,17652.0,336800.0,NEAR BAY
493,-122.24,37.86,52.0,1668,225,517,214,78521.0,500001.0,NEAR BAY
494,-122.24,37.85,52.0,3726,474,1366,496,93958.99999999999,500001.0,NEAR BAY
495,-122.25,37.86,52.0,4048,663,1316,590,53794.00000000001,376900.0,NEAR BAY
496,-122.26,37.85,52.0,3618,768,1508,755,32618.999999999996,309600.0,NEAR BAY
497,-122.27,37.85,52.0,4076,920,1800,815,27054.0,182300.0,NEAR BAY
498,-122.27,37.85,47.0,2077,400,719,326,22431.0,172700.0,NEAR BAY
499,-122.27,37.85,50.0,1279,300,675,255,19028.0,150800.0,NEAR BAY
500,-122.27,37.85,52.0,1974,426,875,363,15817.000000000002,153600.0,NEAR BAY
501,-122.27,37.85,52.0,335,83,152,77,22841.0,106300.0,NEAR BAY
502,-122.27,37.85,47.0,1375,307,843,319,13785.0,142300.0,NEAR BAY
503,-122.28,37.85,52.0,610,145,281,132,29018.0,119400.0,NEAR BAY
504,-122.28,37.85,44.0,1025,198,506,204,17300.0,147900.0,NEAR BAY
505,-122.28,37.85,48.0,2063,484,1054,466,22625.0,132900.0,NEAR BAY
506,-122.29,37.84,35.0,1872,419,1017,414,22106.0,132500.0,NEAR BAY
507,-122.28,37.83,52.0,3108,813,1623,765,26997.0,126900.0,NEAR BAY
508,-122.3,37.84,14.0,7355,2408,3100,2051,40018.0,143800.0,NEAR BAY
509,-122.23,37.83,52.0,2990,379,947,361,78772.0,500001.0,NEAR BAY
510,-122.22,37.82,39.0,2492,310,808,315,118603.0,500001.0,NEAR BAY
511,-122.22,37.82,42.0,2991,335,1018,335,134990.0,500001.0,NEAR BAY
512,-122.23,37.82,52.0,3242,366,1001,352,122138.00000000001,500001.0,NEAR BAY
513,-122.23,37.82,52.0,3051,381,1005,369,81872.0,466100.0,NEAR BAY
514,-122.23,37.82,52.0,3494,396,1192,383,123804.0,500001.0,NEAR BAY
515,-122.24,37.83,52.0,1757,246,585,227,58948.0,457800.0,NEAR BAY
516,-122.24,37.83,52.0,2449,312,916,316,81194.0,471600.0,NEAR BAY
517,-122.23,37.82,52.0,1611,203,556,179,87477.0,500001.0,NEAR BAY
518,-122.24,37.82,52.0,3665,517,1470,520,61550.0,398600.0,NEAR BAY
519,-122.25,37.82,52.0,2474,403,1104,398,58830.0,340700.0,NEAR BAY
520,-122.23,37.76,52.0,3037,516,1242,518,52128.0,289900.0,NEAR BAY
521,-122.23,37.76,52.0,2269,323,805,321,47188.0,335300.0,NEAR BAY
522,-122.23,37.76,52.0,1316,177,378,162,52915.0,333000.0,NEAR BAY
523,-122.24,37.77,52.0,1153,235,481,223,26410.999999999996,241000.0,NEAR BAY
524,-122.23,37.77,52.0,772,179,409,160,33214.0,189600.0,NEAR BAY
525,-122.24,37.77,52.0,1711,386,885,373,36417.0,206300.0,NEAR BAY
526,-122.25,37.77,52.0,2650,566,1468,567,30160.999999999996,215700.0,NEAR BAY
527,-122.25,37.77,52.0,1038,220,482,215,31770.999999999996,210200.0,NEAR BAY
528,-122.25,37.77,52.0,1527,320,825,264,34531.0,208800.0,NEAR BAY
529,-122.25,37.77,52.0,859,157,429,158,43098.0,197900.0,NEAR BAY
530,-122.26,37.78,52.0,970,217,528,208,33438.0,201300.0,NEAR BAY
531,-122.26,37.78,52.0,1045,239,496,216,29213.0,190800.0,NEAR BAY
532,-122.27,37.78,52.0,1408,280,718,265,26806.0,207900.0,NEAR BAY
533,-122.27,37.78,52.0,1222,264,630,265,37708.0,215300.0,NEAR BAY
534,-122.27,37.78,45.0,1169,263,723,286,39444.0,212900.0,NEAR BAY
535,-122.27,37.78,13.0,2020,535,959,486,52601.00000000001,292700.0,NEAR BAY
536,-122.28,37.79,30.0,4145,869,3668,855,25444.0,275000.0,NEAR BAY
537,-122.3,37.77,42.0,2038,368,2037,355,26447.0,200000.0,NEAR BAY
539,-122.29,37.78,42.0,1241,309,821,300,19427.0,102200.0,NEAR BAY
540,-122.28,37.77,52.0,1468,363,870,347,29688.0,220800.0,NEAR BAY
541,-122.28,37.77,27.0,3997,1073,1901,966,37500.0,242800.0,NEAR BAY
542,-122.29,37.76,18.0,2873,763,1243,663,51702.0,265400.0,NEAR BAY
543,-122.28,37.78,50.0,1487,306,730,327,25139.0,219000.0,NEAR BAY
544,-122.26,37.77,52.0,1670,350,793,299,29732.0,282100.0,NEAR BAY
545,-122.27,37.77,52.0,2252,388,1033,434,55336.99999999999,372000.0,NEAR BAY
546,-122.27,37.77,52.0,1731,377,872,363,41666.99999999999,225800.0,NEAR BAY
547,-122.27,37.77,52.0,1710,481,849,457,27115.0,220800.0,NEAR BAY
548,-122.27,37.77,52.0,2388,559,1121,518,33269.0,234500.0,NEAR BAY
549,-122.25,37.77,52.0,2156,458,872,445,32685.0,254200.0,NEAR BAY
550,-122.26,37.77,52.0,1565,315,637,297,47778.0,351800.0,NEAR BAY
551,-122.26,37.77,52.0,1704,371,663,340,42260.0,275000.0,NEAR BAY
552,-122.26,37.77,52.0,1210,168,411,172,33571.0,405400.0,NEAR BAY
553,-122.26,37.77,52.0,2097,444,915,413,29899.0,228100.0,NEAR BAY
554,-122.26,37.77,52.0,1848,479,921,477,28750.0,234000.0,NEAR BAY
555,-122.24,37.77,43.0,955,284,585,266,23882.0,162500.0,NEAR BAY
556,-122.25,37.77,43.0,4329,1110,2086,1053,29750.0,243400.0,NEAR BAY
557,-122.23,37.76,52.0,3011,542,1303,535,51039.0,273800.0,NEAR BAY
558,-122.23,37.76,52.0,1049,185,374,176,41458.00000000001,248500.0,NEAR BAY
559,-122.24,37.76,52.0,2504,516,979,472,34762.0,244000.0,NEAR BAY
560,-122.24,37.76,52.0,1846,471,827,446,26833.0,240900.0,NEAR BAY
561,-122.23,37.76,52.0,1705,246,658,253,57500.0,306300.0,NEAR BAY
562,-122.23,37.75,50.0,1542,289,654,268,39632.0,240000.0,NEAR BAY
564,-122.24,37.75,27.0,4051,753,1499,797,48711.0,286600.0,NEAR BAY
565,-122.24,37.76,52.0,2646,581,1128,522,30718.0,266700.0,NEAR BAY
566,-122.24,37.76,49.0,2428,525,1110,492,36719.0,229800.0,NEAR BAY
567,-122.24,37.76,52.0,2567,436,1119,415,46094.0,229300.0,NEAR BAY
568,-122.24,37.73,21.0,7031,1249,2930,1235,45213.0,228400.0,NEAR BAY
569,-122.25,37.74,25.0,1914,365,897,390,44562.0,206200.0,NEAR BAY
570,-122.24,37.72,5.0,18634,2885,7427,2718,76110.0,350700.0,NEAR BAY
571,-122.27,37.73,31.0,5785,1379,2973,1312,32689.0,231000.0,NEAR BAY
572,-122.25,37.76,52.0,2876,648,1340,632,35670.0,252900.0,NEAR BAY
573,-122.27,37.74,28.0,6909,1554,2974,1484,36875.0,353900.0,NEAR BAY
574,-122.27,37.77,23.0,5679,1270,2690,1151,47695.0,291700.0,NEAR BAY
575,-122.28,37.75,20.0,1156,365,583,326,31972.0,100000.0,NEAR BAY
576,-122.06,37.77,12.0,14316,2045,5781,2007,72634.0,341600.0,NEAR BAY
577,-122.06,37.73,5.0,3596,467,1738,512,70568.0,412500.0,NEAR BAY
578,-122.06,37.71,36.0,3541,570,1478,529,46350.0,248600.0,NEAR BAY
579,-122.07,37.71,40.0,1808,302,746,270,53015.0,254900.0,NEAR BAY
580,-122.07,37.71,36.0,2879,480,1235,455,49801.0,241500.0,NEAR BAY
581,-122.07,37.72,26.0,3204,477,1411,484,54833.99999999999,295200.0,NEAR BAY
582,-122.08,37.72,31.0,3866,531,1368,521,61870.0,340400.0,NEAR BAY
583,-122.08,37.72,32.0,2476,368,1048,367,56194.0,274700.0,NEAR BAY
584,-122.08,37.71,35.0,2211,350,1004,365,54639.0,238600.0,NEAR BAY
585,-122.09,37.71,35.0,2663,387,1086,367,51498.0,266400.0,NEAR BAY
586,-122.1,37.72,30.0,2599,366,922,350,58381.99999999999,330200.0,NEAR BAY
587,-122.11,37.71,36.0,4569,824,1950,819,46500.0,206800.0,NEAR BAY
588,-122.1,37.7,25.0,2973,622,1413,595,43819.0,209200.0,NEAR BAY
589,-122.1,37.69,30.0,3115,625,1444,568,37222.0,195800.0,NEAR BAY
590,-122.09,37.71,31.0,1843,282,749,269,52855.0,253500.0,NEAR BAY
591,-122.09,37.7,31.0,2053,336,867,329,43375.0,241800.0,NEAR BAY
592,-122.1,37.71,27.0,6740,1073,2723,1035,52131.0,252500.0,NEAR BAY
593,-122.09,37.7,30.0,1751,269,731,263,60050.0,263900.0,NEAR BAY
594,-122.08,37.71,38.0,1663,295,781,301,50519.0,227000.0,NEAR BAY
595,-122.08,37.71,38.0,3716,657,1784,652,48237.0,220900.0,NEAR BAY
596,-122.08,37.7,32.0,2718,447,1156,410,52497.0,259300.0,NEAR BAY
597,-122.07,37.7,39.0,1420,272,645,277,41250.0,232500.0,NEAR BAY
598,-122.06,37.7,37.0,1893,310,821,315,46005.0,231600.0,NEAR BAY
599,-122.06,37.7,33.0,3906,790,1912,770,35187.0,209400.0,NEAR BAY
600,-122.07,37.7,32.0,3400,736,1487,694,30000.0,223200.0,NEAR BAY
601,-122.08,37.7,25.0,3402,758,1645,710,34934.0,209900.0,NEAR BAY
602,-122.09,37.7,33.0,4413,1107,2239,1051,29861.0,208200.0,NEAR BAY
603,-122.07,37.69,29.0,2304,618,1021,552,25362.0,203800.0,NEAR BAY
604,-122.08,37.69,36.0,2350,499,1105,467,33021.0,195700.0,NEAR BAY
605,-122.07,37.69,31.0,5914,1309,2999,1295,30964.0,190500.0,NEAR BAY
606,-122.08,37.69,43.0,1575,324,740,284,28512.0,181000.0,NEAR BAY
607,-122.08,37.69,42.0,1414,274,629,244,33478.0,184900.0,NEAR BAY
608,-122.08,37.68,37.0,848,202,314,205,23958.0,190800.0,NEAR BAY
609,-122.08,37.68,15.0,3051,685,1479,668,35295.0,242200.0,NEAR BAY
610,-122.09,37.69,20.0,4296,817,1732,800,48036.0,188300.0,NEAR BAY
611,-122.15,37.74,52.0,2898,557,1338,550,38510.0,183500.0,NEAR BAY
612,-122.14,37.74,52.0,1071,201,440,192,40662.0,204200.0,NEAR BAY
613,-122.14,37.73,51.0,2619,403,922,393,46041.99999999999,251900.0,NEAR BAY
614,-122.15,37.74,49.0,1494,316,611,288,22000.0,187500.0,NEAR BAY
615,-122.16,37.73,52.0,2260,416,994,412,41163.99999999999,198200.0,NEAR BAY
616,-122.15,37.74,52.0,1394,223,545,230,39500.0,219000.0,NEAR BAY
617,-122.15,37.73,52.0,1028,129,317,143,49135.0,275000.0,NEAR BAY
618,-122.15,37.73,45.0,3758,819,1573,736,28355.0,245400.0,NEAR BAY
619,-122.17,37.73,46.0,2163,470,925,435,32500.0,177500.0,NEAR BAY
620,-122.16,37.73,49.0,1699,408,768,385,28301.0,171600.0,NEAR BAY
621,-122.17,37.73,52.0,1555,289,620,292,37159.0,183300.0,NEAR BAY
622,-122.16,37.73,52.0,1114,206,425,207,25625.0,175000.0,NEAR BAY
623,-122.18,37.72,45.0,1498,313,1003,305,38047.0,156700.0,NEAR BAY
624,-122.18,37.71,45.0,726,147,519,135,33750.0,157500.0,NEAR BAY
625,-122.17,37.71,38.0,890,200,481,198,32440.000000000004,179800.0,NEAR BAY
626,-122.18,37.7,36.0,2639,533,1209,519,40268.0,205500.0,NEAR BAY
627,-122.18,37.7,35.0,2562,554,1398,525,33906.0,178900.0,NEAR BAY
628,-122.19,37.71,36.0,361,69,158,58,55461.0,262500.0,NEAR BAY
629,-122.17,37.72,42.0,3008,659,1817,664,33710.0,165000.0,NEAR BAY
630,-122.17,37.72,46.0,1369,284,766,289,35313.0,159700.0,NEAR BAY
631,-122.17,37.72,5.0,1692,398,814,328,36630.0,158300.0,NEAR BAY
632,-122.16,37.72,38.0,1007,245,618,239,28750.0,144800.0,NEAR BAY
633,-122.17,37.72,43.0,3783,814,2139,789,40202.0,166300.0,NEAR BAY
634,-122.16,37.71,37.0,1507,242,632,253,45553.0,191000.0,NEAR BAY
635,-122.16,37.71,36.0,666,132,366,134,34643.0,175000.0,NEAR BAY
636,-122.16,37.72,10.0,2229,601,877,485,33431.0,137500.0,NEAR BAY
637,-122.15,37.73,28.0,2215,587,830,573,21898.0,141700.0,NEAR BAY
638,-122.15,37.72,31.0,1616,372,739,379,29097.0,210900.0,NEAR BAY
639,-122.15,37.72,47.0,1190,251,540,266,33750.0,198300.0,NEAR BAY
640,-122.15,37.72,29.0,4169,1047,2024,962,28125.0,157400.0,NEAR BAY
641,-122.14,37.73,52.0,2024,320,823,334,50000.0,264700.0,NEAR BAY
642,-122.14,37.73,38.0,1723,394,711,353,30673.0,218400.0,NEAR BAY
643,-122.14,37.73,43.0,2264,390,931,368,38125.0,235100.0,NEAR BAY
644,-122.13,37.73,33.0,1996,268,686,270,69096.0,341800.0,NEAR BAY
645,-122.13,37.72,26.0,2862,394,1030,397,79120.0,367300.0,NEAR BAY
646,-122.13,37.72,35.0,2183,383,976,392,38393.0,243500.0,NEAR BAY
647,-122.12,37.71,35.0,1037,207,552,210,40000.0,167900.0,NEAR BAY
648,-122.13,37.72,25.0,1134,153,340,171,65095.0,371200.0,NEAR BAY
649,-122.14,37.72,39.0,786,132,288,132,35156.0,218900.0,NEAR BAY
650,-122.14,37.72,45.0,1397,253,555,248,29830.0,202700.0,NEAR BAY
651,-122.13,37.72,45.0,2315,451,1006,444,35240.0,186200.0,NEAR BAY
652,-122.13,37.71,44.0,1613,339,776,346,31103.0,188900.0,NEAR BAY
653,-122.13,37.71,44.0,1421,298,609,270,35781.0,180000.0,NEAR BAY
654,-122.15,37.71,18.0,5778,1526,2441,1352,31682.0,202700.0,NEAR BAY
655,-122.14,37.71,27.0,3094,866,1364,789,26101.0,181700.0,NEAR BAY
